iter	Logloss
1511	0.2167671835
1512	0.2167602984
1513	0.2167499147
1514	0.2167387682
1515	0.2167267565
1516	0.2167206342
1517	0.2167106511
1518	0.2166910939
1519	0.2166782803
1520	0.2166712235
1521	0.2166557872
1522	0.2166455786
1523	0.2166428544
1524	0.216634972
1525	0.2166145342
1526	0.2166066452
1527	0.2165973735
1528	0.2165919276
1529	0.216581902
1530	0.2165697891
1531	0.2165522639
1532	0.2165238903
1533	0.2165110989
1534	0.2164951518
1535	0.21648583
1536	0.2164776951
1537	0.2164641687
1538	0.2164465296
1539	0.2164358972
1540	0.2164218701
1541	0.2164118345
1542	0.2163990491
1543	0.2163827806
1544	0.2163610144
1545	0.2163521703
1546	0.2163429134
1547	0.2163244236
1548	0.2163108713
1549	0.2162930121
1550	0.216282194
1551	0.2162656158
1552	0.2162600804
1553	0.2162491093
1554	0.2162338552
1555	0.216216168
1556	0.2162069424
1557	0.2161950606
1558	0.2161811914
1559	0.216162831
1560	0.2161559503
1561	0.21614392
1562	0.2161412942
1563	0.2161305714
1564	0.2161182053
1565	0.2161059918
1566	0.2160977704
1567	0.2160803576
1568	0.2160674705
1569	0.216059299
1570	0.2160507331
1571	0.2160354457
1572	0.2160191451
1573	0.2160094895
1574	0.2159973844
1575	0.2159837965
1576	0.2159745191
1577	0.2159643935
1578	0.2159515809
1579	0.215939343
1580	0.2159249331
1581	0.2159134138
1582	0.2159088058
1583	0.2158946114
1584	0.2158857842
1585	0.2158823418
1586	0.2158741547
1587	0.2158703683
1588	0.2158536856
1589	0.2158360353
1590	0.2158306494
1591	0.2158261606
1592	0.2158158435
1593	0.2158112473
1594	0.215800918
1595	0.215788131
1596	0.2157731192
1597	0.2157632043
1598	0.2157591568
1599	0.215744483
1600	0.215733552
1601	0.2157220545
1602	0.2157083362
1603	0.215697431
1604	0.2156849006
1605	0.2156743567
1606	0.2156616897
1607	0.215655277
1608	0.2156504059
1609	0.2156328933
1610	0.2156191559
1611	0.2156090276
1612	0.2155942152
1613	0.2155917278
1614	0.2155853508
1615	0.2155801279
1616	0.2155671078
1617	0.2155507333
1618	0.2155427043
1619	0.2155312025
1620	0.215519015
1621	0.2155131452
1622	0.2154977439
1623	0.2154905722
1624	0.2154814982
1625	0.215473423
1626	0.2154616302
1627	0.2154450943
1628	0.2154330554
1629	0.2154246197
1630	0.215407891
1631	0.2153882322
1632	0.2153753108
1633	0.2153685987
1634	0.2153609716
1635	0.2153475694
1636	0.2153415641
1637	0.2153243955
1638	0.2153189699
1639	0.2153063888
1640	0.2152925923
1641	0.2152792655
1642	0.2152727462
1643	0.2152681009
1644	0.2152599554
1645	0.2152434633
1646	0.215233795
1647	0.2152239388
1648	0.2152104411
1649	0.2151993852
1650	0.2151895725
1651	0.2151742142
1652	0.2151663383
1653	0.2151559261
1654	0.2151449859
1655	0.2151351577
1656	0.215124333
1657	0.2151112459
1658	0.2150978582
1659	0.2150807349
1660	0.2150711456
1661	0.2150561898
1662	0.2150465508
1663	0.2150346188
1664	0.2150204969
1665	0.2150058038
1666	0.2149996332
1667	0.2149910181
1668	0.2149775032
1669	0.2149663721
1670	0.2149419339
1671	0.2149329302
1672	0.2149150748
1673	0.2148968763
1674	0.214883373
1675	0.2148726767
1676	0.2148614641
1677	0.2148493722
1678	0.2148387704
1679	0.2148313467
1680	0.2148205723
1681	0.2148142325
1682	0.2147980261
1683	0.2147897727
1684	0.2147793398
1685	0.2147694485
1686	0.2147558676
1687	0.2147429273
1688	0.2147389736
1689	0.2147305386
1690	0.2147224949
1691	0.2147128473
1692	0.2147048013
1693	0.214698314
1694	0.2146863398
1695	0.2146819829
1696	0.2146692807
1697	0.2146573487
1698	0.2146492734
1699	0.2146383803
1700	0.2146288326
1701	0.2146210888
1702	0.2146080377
1703	0.2145982698
1704	0.214590924
1705	0.2145796936
1706	0.2145635118
1707	0.2145487016
1708	0.2145399487
1709	0.2145272579
1710	0.2145126608
1711	0.21450019
1712	0.2144894151
1713	0.2144723667
1714	0.214458291
1715	0.2144476014
1716	0.214438815
1717	0.2144293731
1718	0.2144219001
1719	0.2144168073
1720	0.2144087106
1721	0.2143911841
1722	0.2143830338
1723	0.2143670892
1724	0.2143497995
1725	0.2143451989
1726	0.2143313661
1727	0.2143149783
1728	0.2143030579
1729	0.2142891123
1730	0.2142774023
1731	0.214261295
1732	0.2142457096
1733	0.2142347174
1734	0.2142206309
1735	0.2142039555
1736	0.2141905191
1737	0.2141820621
1738	0.2141716596
1739	0.2141628675
1740	0.2141553471
1741	0.2141415455
1742	0.214131793
1743	0.2141214877
1744	0.2141083169
1745	0.2140993479
1746	0.2140876273
1747	0.2140711723
1748	0.2140572938
1749	0.2140411467
1750	0.2140300215
1751	0.2140201695
1752	0.2140071013
1753	0.2139920426
1754	0.2139827254
1755	0.213967151
1756	0.2139576171
1757	0.2139485818
1758	0.2139399005
1759	0.2139306204
1760	0.2139227953
1761	0.2139094909
1762	0.2139063482
1763	0.213899261
1764	0.2138877673
1765	0.2138679155
1766	0.2138557484
1767	0.2138418622
1768	0.2138326488
1769	0.2138152134
1770	0.2137997091
1771	0.2137894839
1772	0.2137789515
1773	0.213767552
1774	0.2137549085
1775	0.2137449031
1776	0.2137375823
1777	0.2137263389
1778	0.2137208041
1779	0.2137056838
1780	0.2136968573
1781	0.2136906168
1782	0.2136817072
1783	0.2136736264
1784	0.2136645854
1785	0.2136542543
1786	0.2136396684
1787	0.2136288819
1788	0.2136182755
1789	0.2136115281
1790	0.213592558
1791	0.2135800255
1792	0.213565389
1793	0.2135551842
1794	0.213547144
1795	0.2135339922
1796	0.2135231734
1797	0.2135148501
1798	0.2134982964
1799	0.2134871467
1800	0.2134749745
1801	0.213453855
1802	0.2134433399
1803	0.2134335477
1804	0.2134280508
1805	0.2134110475
1806	0.2134056055
1807	0.2133927117
1808	0.2133801136
1809	0.2133738701
1810	0.2133621644
1811	0.213349264
1812	0.2133294005
1813	0.2133194829
1814	0.2133082874
1815	0.2132863063
1816	0.2132811171
1817	0.2132760864
1818	0.2132663891
1819	0.2132490225
1820	0.213237788
1821	0.2132294158
1822	0.2132142178
1823	0.2131975108
1824	0.2131878137
1825	0.2131792167
1826	0.2131690018
1827	0.2131558555
1828	0.2131455295
1829	0.2131382911
1830	0.213130666
1831	0.2131206233
1832	0.2131042111
1833	0.2130964335
1834	0.2130910019
1835	0.213069662
1836	0.2130625959
1837	0.213050384
1838	0.2130373959
1839	0.2130295296
1840	0.2130214347
1841	0.2130147427
1842	0.2130036193
1843	0.2129943708
1844	0.2129852972
1845	0.2129773231
1846	0.2129672005
1847	0.2129519681
1848	0.2129416775
1849	0.2129314967
1850	0.2129203945
1851	0.2129099556
1852	0.2129018335
1853	0.2128881017
1854	0.2128781307
1855	0.2128675075
1856	0.212853438
1857	0.2128431
1858	0.2128317442
1859	0.2128230237
1860	0.2128136004
1861	0.2128057004
1862	0.2127985353
1863	0.2127839212
1864	0.2127685776
1865	0.2127535661
1866	0.21274314
1867	0.2127348565
1868	0.212727441
1869	0.2127174743
1870	0.2127080491
1871	0.2127046395
1872	0.2126908956
1873	0.2126773337
1874	0.2126674338
1875	0.2126586255
1876	0.2126450395
1877	0.2126307103
1878	0.2126197021
1879	0.2126119609
1880	0.2125955968
1881	0.2125896616
1882	0.2125793444
1883	0.2125684556
1884	0.2125532284
1885	0.2125408993
1886	0.2125318044
1887	0.2125139548
1888	0.2125049878
1889	0.2124935475
1890	0.212489152
1891	0.2124845133
1892	0.2124774431
1893	0.2124712788
1894	0.2124653937
1895	0.2124460912
1896	0.2124326427
1897	0.2124230971
1898	0.2124082678
1899	0.2123978919
1900	0.2123912481
1901	0.2123856078
1902	0.2123827864
1903	0.2123628067
1904	0.2123444884
1905	0.2123338668
1906	0.2123192841
1907	0.2123114204
1908	0.2123088734
1909	0.2123014773
1910	0.2122936141
1911	0.2122823585
1912	0.212275625
1913	0.2122621489
1914	0.2122545018
1915	0.212240824
1916	0.2122294788
1917	0.2122095431
1918	0.2122025081
1919	0.2121930013
1920	0.2121779807
1921	0.2121689242
1922	0.2121609413
1923	0.2121449115
1924	0.2121385232
1925	0.2121239561
1926	0.2121170786
1927	0.2121076
1928	0.2120905115
1929	0.2120810304
1930	0.2120683145
1931	0.2120646037
1932	0.2120530742
1933	0.2120425352
1934	0.2120361943
1935	0.2120288017
1936	0.2120177971
1937	0.212010883
1938	0.2119937877
1939	0.2119804448
1940	0.2119629015
1941	0.2119513763
1942	0.2119355196
1943	0.2119230513
1944	0.2119125539
1945	0.2118980554
1946	0.2118888811
1947	0.2118751711
1948	0.2118584408
1949	0.2118469989
1950	0.2118416543
1951	0.2118295735
1952	0.2118146639
1953	0.2118025504
1954	0.2117907414
1955	0.2117769867
1956	0.2117602085
1957	0.2117432074
1958	0.2117380922
1959	0.2117281171
1960	0.2117228735
1961	0.2117160872
1962	0.2117082401
1963	0.2116961606
1964	0.2116812111
1965	0.2116727489
1966	0.2116615103
1967	0.2116507147
1968	0.2116321496
1969	0.2116179827
1970	0.2116029421
1971	0.2115888461
1972	0.2115722391
1973	0.2115594224
1974	0.2115505803
1975	0.2115380561
1976	0.2115256094
1977	0.21151449
1978	0.2115015063
1979	0.2114927431
1980	0.2114795166
1981	0.2114594424
1982	0.211445459
1983	0.2114344585
1984	0.211425805
1985	0.2114090337
1986	0.2113964826
1987	0.2113886998
1988	0.2113731631
1989	0.2113621662
1990	0.2113514751
1991	0.2113383511
1992	0.2113312283
1993	0.2113160585
1994	0.2113074817
1995	0.2112907867
1996	0.2112837461
1997	0.2112719243
1998	0.2112597867
1999	0.2112500639
2000	0.2112428976
2001	0.2112339092
2002	0.2112252916
2003	0.2112168362
2004	0.2112081009
2005	0.2111996286
2006	0.2111923392
2007	0.2111804817
2008	0.2111734724
2009	0.2111556706
2010	0.211144899
2011	0.2111299302
2012	0.2111255172
2013	0.2111164155
2014	0.2111076137
2015	0.2110927482
2016	0.211084522
2017	0.2110737212
2018	0.2110637688
2019	0.2110542728
2020	0.2110449133
2021	0.2110280963
2022	0.2110164489
2023	0.2110023688
2024	0.2109961491
2025	0.2109840185
2026	0.2109749435
2027	0.2109597698
2028	0.2109542005
2029	0.2109401246
2030	0.2109262123
2031	0.2109163924
2032	0.210907255
2033	0.2108967467
2034	0.2108844275
2035	0.2108707398
2036	0.2108631828
2037	0.2108434515
2038	0.2108336932
2039	0.2108257104
2040	0.21081191
2041	0.210793841
2042	0.2107882537
2043	0.2107798639
2044	0.2107739431
2045	0.2107596313
2046	0.2107481621
2047	0.210741257
2048	0.2107280888
2049	0.2107193095
2050	0.2107089314
2051	0.2106962589
2052	0.2106918651
2053	0.2106853587
2054	0.2106698888
2055	0.2106530171
2056	0.2106454673
2057	0.2106329599
2058	0.2106146074
2059	0.210603923
2060	0.2105971662
2061	0.2105920183
2062	0.2105822152
2063	0.2105758199
2064	0.210566908
2065	0.2105547569
2066	0.2105480456
2067	0.2105401986
2068	0.2105309644
2069	0.2105250116
2070	0.21051798
2071	0.2105104729
2072	0.2105048306
2073	0.2104908475
2074	0.2104756423
2075	0.2104600262
2076	0.2104529552
2077	0.2104378686
2078	0.2104267855
2079	0.2104234014
2080	0.2104180411
2081	0.2104063795
2082	0.2103951788
2083	0.2103896422
2084	0.2103793858
2085	0.2103657622
2086	0.2103497386
2087	0.2103426275
2088	0.2103281794
2089	0.2103175058
2090	0.2103054117
2091	0.2102905034
2092	0.2102793042
2093	0.2102682488
2094	0.2102628957
2095	0.2102573162
2096	0.2102493643
2097	0.210230559
2098	0.2102177359
2099	0.2102065197
2100	0.2101998659
2101	0.2101908265
2102	0.2101679362
2103	0.2101543346
2104	0.2101406534
2105	0.2101275402
2106	0.210119563
2107	0.2101146202
2108	0.2101009039
2109	0.2100838749
2110	0.2100740757
2111	0.2100613542
2112	0.2100511006
2113	0.2100439723
2114	0.2100347818
2115	0.2100320002
2116	0.2100175504
2117	0.2100094684
2118	0.2099942741
2119	0.20998216
2120	0.2099708066
2121	0.2099629648
2122	0.2099511136
2123	0.2099422534
2124	0.2099289249
2125	0.2099155944
2126	0.2099073016
2127	0.2098917232
2128	0.2098842522
2129	0.209873257
2130	0.2098666525
2131	0.2098521143
2132	0.2098435407
2133	0.2098279413
2134	0.209815931
2135	0.2098021702
2136	0.2097905167
2137	0.2097856695
2138	0.2097703714
2139	0.2097590754
2140	0.2097487152
2141	0.2097407312
2142	0.2097330101
2143	0.2097207757
2144	0.2097130364
2145	0.2096999012
2146	0.2096867691
2147	0.2096711736
2148	0.2096558534
2149	0.2096431703
2150	0.2096299299
2151	0.2096237598
2152	0.2096015151
2153	0.2095911395
2154	0.2095823801
2155	0.2095674113
2156	0.2095513716
2157	0.2095447279
2158	0.2095345086
2159	0.2095214608
2160	0.2095129371
2161	0.2095053014
2162	0.2094856792
2163	0.2094781118
2164	0.2094688057
2165	0.2094628914
2166	0.2094563899
2167	0.2094504448
2168	0.2094390814
2169	0.2094300072
2170	0.2094201328
2171	0.2094117375
2172	0.2094056387
2173	0.2093974798
2174	0.2093845154
2175	0.2093648042
2176	0.2093579154
2177	0.2093498627
2178	0.209338067
2179	0.209329417
2180	0.209317173
2181	0.2093029346
2182	0.2092918149
2183	0.2092780632
2184	0.2092677051
2185	0.2092567875
2186	0.2092452667
2187	0.2092294705
2188	0.2092132346
2189	0.209198377
2190	0.2091886942
2191	0.2091820329
2192	0.2091657391
2193	0.2091489493
2194	0.2091311932
2195	0.2091216905
2196	0.2091111736
2197	0.2091044378
2198	0.2090904825
2199	0.2090756714
2200	0.209066581
2201	0.20906051
2202	0.2090486357
2203	0.2090348246
2204	0.2090238086
2205	0.2090101224
2206	0.2090000745
2207	0.2089865674
2208	0.2089781718
2209	0.2089617752
2210	0.2089504012
2211	0.2089338789
2212	0.2089299937
2213	0.2089210633
2214	0.20891333
2215	0.2089036861
2216	0.2088955116
2217	0.2088901044
2218	0.2088765498
2219	0.2088635785
2220	0.2088556209
2221	0.2088455848
2222	0.2088328719
2223	0.2088155609
2224	0.2088070183
2225	0.2088007086
2226	0.2087910411
2227	0.2087779341
2228	0.2087648142
2229	0.2087578317
2230	0.2087477445
2231	0.208738359
2232	0.208724379
2233	0.2087105311
2234	0.2086961628
2235	0.2086853451
2236	0.2086707932
2237	0.2086597204
2238	0.208646564
2239	0.2086382375
2240	0.2086235189
2241	0.2086125428
2242	0.2085980477
2243	0.208582704
2244	0.2085701554
2245	0.20856082
2246	0.2085471027
2247	0.2085403658
2248	0.2085282349
2249	0.2085053638
2250	0.2084868956
2251	0.2084734072
2252	0.2084662357
2253	0.2084560137
2254	0.2084489909
2255	0.2084369583
2256	0.208428543
2257	0.2084230244
2258	0.208412142
2259	0.2084052109
2260	0.2083938221
2261	0.2083777483
2262	0.2083707977
2263	0.2083631427
2264	0.2083560904
2265	0.2083441622
2266	0.2083359428
2267	0.2083283478
2268	0.2083235043
2269	0.208315075
2270	0.2083079867
2271	0.2082977247
2272	0.2082914238
2273	0.2082794879
2274	0.2082702138
2275	0.2082605917
2276	0.2082472286
2277	0.208241262
2278	0.2082318265
2279	0.2082271517
2280	0.2082083014
2281	0.2081989007
2282	0.2081888194
2283	0.2081818624
2284	0.2081658985
2285	0.2081565883
2286	0.2081465136
2287	0.2081385694
2288	0.2081357799
2289	0.208127069
2290	0.2081228308
2291	0.2081103138
2292	0.2081026042
2293	0.2080867476
2294	0.2080638501
2295	0.2080574486
2296	0.2080459525
2297	0.2080337217
2298	0.2080215102
2299	0.2080099126
2300	0.2079963983
2301	0.2079862661
2302	0.2079768507
2303	0.2079677067
2304	0.2079602492
2305	0.2079521629
2306	0.2079427551
2307	0.2079381424
2308	0.2079308493
2309	0.207917189
2310	0.2079090745
2311	0.2078990131
2312	0.2078862729
2313	0.2078788113
2314	0.2078620886
2315	0.2078487638
2316	0.2078432426
2317	0.2078283007
2318	0.2078153396
2319	0.2078012941
2320	0.207790056
2321	0.20777445
2322	0.2077657705
2323	0.207752736
2324	0.2077341086
2325	0.207725684
2326	0.20771907
2327	0.2077103737
2328	0.2077028639
2329	0.2076970066
2330	0.2076907543
2331	0.2076807299
2332	0.2076715585
2333	0.2076594664
2334	0.2076528363
2335	0.2076450223
2336	0.2076316578
2337	0.207626219
2338	0.2076146131
2339	0.2076056815
2340	0.2075966889
2341	0.2075883989
2342	0.2075814502
2343	0.2075708258
2344	0.2075560923
2345	0.2075390841
2346	0.2075175337
2347	0.2075048507
2348	0.2074963985
2349	0.2074918236
2350	0.2074862746
2351	0.2074726638
2352	0.2074631107
2353	0.2074516987
2354	0.2074426394
2355	0.2074368043
2356	0.2074200192
2357	0.207409957
2358	0.2073988948
2359	0.2073785786
2360	0.2073659815
2361	0.207357672
2362	0.2073508092
2363	0.2073428572
2364	0.2073361534
2365	0.2073288295
2366	0.2073175243
2367	0.2073074588
2368	0.2073002791
2369	0.2072952901
2370	0.2072875784
2371	0.2072790516
2372	0.2072683445
2373	0.2072600682
2374	0.2072541968
2375	0.2072456734
2376	0.2072323749
2377	0.2072187246
2378	0.2072022821
2379	0.2071940679
2380	0.2071804127
2381	0.2071691283
2382	0.2071631794
2383	0.2071549141
2384	0.2071485477
2385	0.207133328
2386	0.207123054
2387	0.2071085423
2388	0.2070976841
2389	0.2070901906
2390	0.2070802337
2391	0.2070694515
2392	0.2070623335
2393	0.2070529233
2394	0.2070383865
2395	0.2070331208
2396	0.207026416
2397	0.207015258
2398	0.2070038372
2399	0.2069900611
2400	0.206979401
2401	0.2069721343
2402	0.2069699753
2403	0.2069658506
2404	0.2069603781
2405	0.206954121
2406	0.20694077
2407	0.20692591
2408	0.2069122907
2409	0.2068992998
2410	0.2068855829
2411	0.2068687516
2412	0.2068497426
2413	0.2068402928
2414	0.2068289526
2415	0.2068227756
2416	0.2068169091
2417	0.2068100515
2418	0.2068022858
2419	0.2067969027
2420	0.2067899772
2421	0.2067719038
2422	0.2067537031
2423	0.2067400902
2424	0.2067330201
2425	0.2067242764
2426	0.2067163031
2427	0.2067046242
2428	0.2066975319
2429	0.2066901447
2430	0.2066814573
2431	0.2066730643
2432	0.2066612859
2433	0.2066519002
2434	0.2066408102
2435	0.2066280672
2436	0.2066173752
2437	0.2066047303
2438	0.206588803
2439	0.2065726199
2440	0.2065671704
2441	0.2065560739
2442	0.2065455592
2443	0.2065312032
2444	0.2065262465
2445	0.2065158298
2446	0.206508959
2447	0.2065008438
2448	0.2064892485
2449	0.2064713525
2450	0.2064617462
2451	0.2064505504
2452	0.2064442972
2453	0.2064294677
2454	0.2064228186
2455	0.2064132192
2456	0.2064072371
2457	0.2064006862
2458	0.2063940209
2459	0.2063827401
2460	0.2063743774
2461	0.206363587
2462	0.2063563444
2463	0.2063511183
2464	0.2063424591
2465	0.2063288753
2466	0.2063157338
2467	0.2063065142
2468	0.2062984811
2469	0.2062851943
2470	0.2062662902
2471	0.2062544652
2472	0.2062449018
2473	0.2062359926
2474	0.2062194701
2475	0.2062094195
2476	0.2061968275
2477	0.2061893384
2478	0.206181359
2479	0.2061640112
2480	0.2061568584
2481	0.2061500584
2482	0.2061331958
2483	0.2061215229
2484	0.2061147749
2485	0.2061042861
2486	0.2060914776
2487	0.2060759035
2488	0.2060673557
2489	0.2060578643
2490	0.2060526168
2491	0.2060477528
2492	0.2060430341
2493	0.2060333754
2494	0.2060258519
2495	0.2060164389
2496	0.2060093892
2497	0.2060046903
2498	0.2059952178
2499	0.2059809639
2500	0.2059720591
2501	0.2059655987
2502	0.2059551285
2503	0.2059475124
2504	0.2059392442
2505	0.2059351625
2506	0.2059231791
2507	0.2059176619
2508	0.2059084154
2509	0.2059024052
2510	0.2058889626
2511	0.2058770187
2512	0.2058647477
2513	0.2058489427
2514	0.2058452045
2515	0.2058373209
2516	0.2058316797
2517	0.2058200885
2518	0.2058159206
2519	0.2058090783
2520	0.2058001065
2521	0.2057953893
2522	0.2057912444
2523	0.2057785509
2524	0.2057701987
2525	0.2057621218
2526	0.2057570796
2527	0.2057480398
2528	0.2057415852
2529	0.205727266
2530	0.2057143389
2531	0.2057036971
2532	0.2056949775
2533	0.2056885515
2534	0.2056827219
2535	0.2056697438
2536	0.2056604549
2537	0.2056501707
2538	0.2056370463
2539	0.205627695
2540	0.2056183445
2541	0.2056124423
2542	0.2056024603
2543	0.2055958675
2544	0.2055842781
2545	0.205577599
2546	0.2055700353
2547	0.2055648136
2548	0.2055608581
2549	0.2055568495
2550	0.205543474
2551	0.2055351878
2552	0.2055209191
2553	0.2055162607
2554	0.2055112766
2555	0.2055044986
2556	0.2054977166
2557	0.205486034
2558	0.2054787636
2559	0.205469975
2560	0.2054622004
2561	0.2054486329
2562	0.2054349562
2563	0.2054243775
2564	0.2054130628
2565	0.2054019605
2566	0.2053883939
2567	0.2053714216
2568	0.2053622705
2569	0.2053509838
2570	0.2053394287
2571	0.2053288573
2572	0.2053208925
2573	0.2053079594
2574	0.2052980303
2575	0.2052879286
2576	0.2052747223
2577	0.2052628583
2578	0.2052492618
2579	0.2052415296
2580	0.2052356014
2581	0.2052205644
2582	0.2052121728
2583	0.2052049478
2584	0.2051976691
2585	0.2051810891
2586	0.2051713089
2587	0.2051604698
2588	0.2051485813
2589	0.2051392021
2590	0.2051355497
2591	0.2051285115
2592	0.2051140648
2593	0.2051050462
2594	0.2050918651
2595	0.2050828256
2596	0.2050799411
2597	0.2050683647
2598	0.2050622456
2599	0.2050559075
2600	0.2050488387
2601	0.2050373669
2602	0.2050267565
2603	0.2050116962
2604	0.2050047976
2605	0.2049972132
2606	0.204985595
2607	0.2049745348
2608	0.2049521847
2609	0.204944575
2610	0.2049381295
2611	0.204926792
2612	0.2049199158
2613	0.2049085157
2614	0.2048982722
2615	0.2048844625
2616	0.2048712022
2617	0.2048608568
2618	0.2048517984
2619	0.2048433399
2620	0.2048335165
2621	0.2048229736
2622	0.20481106
2623	0.2048073423
2624	0.204803061
2625	0.2047923361
2626	0.2047751979
2627	0.2047657558
2628	0.2047573689
2629	0.2047513195
2630	0.2047457793
2631	0.204735362
2632	0.2047259565
2633	0.2047139596
2634	0.2047079807
2635	0.2046937413
2636	0.2046868499
2637	0.2046795595
2638	0.2046742218
2639	0.2046648565
2640	0.2046517692
2641	0.2046394926
2642	0.2046320701
2643	0.2046223961
2644	0.2046154513
2645	0.2046067313
2646	0.2045978381
2647	0.2045858845
2648	0.2045765317
2649	0.2045700803
2650	0.2045635284
2651	0.204556246
2652	0.2045430317
2653	0.2045348349
2654	0.2045207659
2655	0.2045149315
2656	0.2045040012
2657	0.2044900442
2658	0.2044725226
2659	0.2044588334
2660	0.2044497976
2661	0.2044448004
2662	0.2044292066
2663	0.2044190414
2664	0.204413316
2665	0.2044038343
2666	0.2043885667
2667	0.2043756761
2668	0.2043681144
2669	0.2043608904
2670	0.2043517107
2671	0.2043439466
2672	0.204338461
2673	0.2043263483
2674	0.2043112741
2675	0.2043033624
2676	0.2042958123
2677	0.2042898482
2678	0.2042783926
2679	0.2042646454
2680	0.2042566737
2681	0.2042489797
2682	0.2042330534
2683	0.2042220418
2684	0.2042096144
2685	0.204199276
2686	0.204192813
2687	0.2041823925
2688	0.204168474
2689	0.2041555112
2690	0.2041472144
2691	0.2041357655
2692	0.204128159
2693	0.2041186138
2694	0.2041061852
2695	0.2040977826
2696	0.2040799161
2697	0.2040735506
2698	0.2040691573
2699	0.2040611157
2700	0.2040465839
2701	0.2040397573
2702	0.2040363967
2703	0.2040256481
2704	0.2040125547
2705	0.2040043473
2706	0.203995825
2707	0.2039829371
2708	0.2039737373
2709	0.2039643832
2710	0.2039532226
2711	0.2039429916
2712	0.203935712
2713	0.2039254267
2714	0.2039181433
2715	0.2039081197
2716	0.2039012999
2717	0.2038956456
2718	0.2038858761
2719	0.2038802764
2720	0.2038734158
2721	0.2038614428
2722	0.2038557502
2723	0.2038456835
2724	0.2038360862
2725	0.2038182149
2726	0.2038035461
2727	0.2037953897
2728	0.203792565
2729	0.2037779293
2730	0.2037670159
2731	0.2037585793
2732	0.2037551686
2733	0.2037438388
2734	0.2037335736
2735	0.2037275712
2736	0.2037217153
2737	0.2037143886
2738	0.2037088903
2739	0.2036934227
2740	0.2036886369
2741	0.2036769928
2742	0.2036697323
2743	0.2036614596
2744	0.2036480249
2745	0.2036382898
2746	0.2036217455
2747	0.2036119395
2748	0.2035982582
2749	0.2035834054
2750	0.203572734
2751	0.2035687908
2752	0.2035551318
2753	0.2035509919
2754	0.203539445
2755	0.2035214786
2756	0.2035185513
2757	0.2035072332
2758	0.2034848802
2759	0.2034757828
2760	0.2034618397
2761	0.2034548617
2762	0.2034488309
2763	0.203437412
2764	0.2034320134
2765	0.2034229741
2766	0.2034117314
2767	0.2033984149
2768	0.2033866967
2769	0.203375385
2770	0.2033666996
2771	0.2033613004
2772	0.2033514189
2773	0.2033445242
2774	0.2033320155
2775	0.2033266346
2776	0.2033124698
2777	0.2033017835
2778	0.2032928104
2779	0.2032836107
2780	0.2032760976
2781	0.2032604368
2782	0.2032477232
2783	0.2032292533
2784	0.2032235751
2785	0.2032091773
2786	0.2032028795
2787	0.2031861578
2788	0.2031772032
2789	0.2031700338
2790	0.2031650531
2791	0.2031498775
2792	0.203142308
2793	0.2031308641
2794	0.203119156
2795	0.2031124171
2796	0.2031056795
2797	0.2030928601
2798	0.2030815333
2799	0.2030694172
2800	0.2030543878
2801	0.203043609
2802	0.2030319571
2803	0.2030160652
2804	0.2030104487
2805	0.2030056441
2806	0.2029967263
2807	0.20299224
2808	0.2029860249
2809	0.2029761091
2810	0.2029640326
2811	0.2029558174
2812	0.2029489491
2813	0.2029389245
2814	0.2029328098
2815	0.2029264026
2816	0.2029227161
2817	0.2029137751
2818	0.2029087214
2819	0.202897865
2820	0.2028889716
2821	0.2028724858
2822	0.2028657207
2823	0.2028587251
2824	0.2028424367
2825	0.2028310834
2826	0.2028182338
2827	0.2028102236
2828	0.2028018735
2829	0.2027930934
2830	0.2027861324
2831	0.202784328
2832	0.2027704232
2833	0.2027559978
2834	0.2027507322
2835	0.2027435458
2836	0.202729833
2837	0.2027157608
2838	0.2027011683
2839	0.2026831676
2840	0.2026780285
2841	0.2026673702
2842	0.2026586543
2843	0.2026533553
2844	0.2026419755
2845	0.202636851
2846	0.2026234593
2847	0.2026099495
2848	0.2026003376
2849	0.2025911218
2850	0.2025809726
2851	0.2025702767
2852	0.2025630416
2853	0.2025584977
2854	0.2025507628
2855	0.2025364833
2856	0.2025271984
2857	0.2025211148
2858	0.2025066407
2859	0.2024995591
2860	0.2024946682
2861	0.202484646
2862	0.2024755938
2863	0.2024694903
2864	0.20246338
2865	0.2024464889
2866	0.2024398498
2867	0.2024269441
2868	0.2024240113
2869	0.2024071401
2870	0.2023979176
2871	0.2023807713
2872	0.2023677788
2873	0.2023570825
2874	0.2023450088
2875	0.202332089
2876	0.2023189367
2877	0.2023044639
2878	0.2022948072
2879	0.2022758054
2880	0.2022688133
2881	0.2022552027
2882	0.2022473743
2883	0.202242106
2884	0.2022366617
2885	0.2022291334
2886	0.202216968
2887	0.2022102708
2888	0.2021962008
2889	0.2021869916
2890	0.2021748481
2891	0.2021650698
2892	0.202157346
2893	0.2021446629
2894	0.2021360124
2895	0.2021255232
2896	0.202115063
2897	0.2021094261
2898	0.202103087
2899	0.2020964139
2900	0.2020919962
2901	0.2020858382
2902	0.2020720607
2903	0.2020634421
2904	0.20205289
2905	0.2020441325
2906	0.2020301373
2907	0.2020220954
2908	0.2020146893
2909	0.2020047655
2910	0.2019965985
2911	0.2019831111
2912	0.201976957
2913	0.2019685168
2914	0.2019539626
2915	0.2019387957
2916	0.2019344442
2917	0.2019206989
2918	0.2019076513
2919	0.2019004946
2920	0.2018884732
2921	0.2018786056
2922	0.2018723897
2923	0.2018608758
2924	0.2018476248
